from_HexID,to_HexID,distance
20,54,4393.762954721863
20,55,10325.714018886503
20,56,9750.85627626653
20,57,8297.389330851009
20,58,8026.50998421234
20,59,5897.882298171279
20,60,6093.746473716727
20,61,5269.973322340779
20,62,5507.262354107712
22,23,10500.177727690318
22,24,6064.535918406357
22,25,5160.414650228385
22,26,4120.3326795878675
22,27,2977.3304529384613
22,28,2177.896193099692
22,29,1550.2959569909933
22,30,1201.2974885300025
22,31,10469.016233224904
22,32,9722.456094052704
22,33,8922.40772543291
22,34,8487.049984856223
22,35,3643.678999873056
22,36,3147.3819939336067
22,38,2156.469026007316
22,39,10053.914630078629
22,40,9563.46269463275
22,42,7485.012952782918
22,44,4958.702809277393
22,45,3031.500839278308
22,46,3457.1439391906315
22,47,9963.313739523102
22,48,8935.625298764857
22,49,7969.45152196172
22,50,7067.643310510438
22,51,6518.821445037982
22,52,5848.810697645446
22,53,4192.213429591515
22,54,3916.547519786088
22,55,9848.498583950726
22,56,9273.640841330753
22,57,7820.17389591523
22,58,7549.294549276562
22,59,5420.666863235501
22,60,5616.5310387809495
22,61,4792.757887405002
22,62,5008.9287472170945
23,24,5092.3496403953795
23,25,5850.482115526875
23,26,6771.837502845726
23,27,8275.38454028022
23,28,9419.877171531058
23,29,10089.547018994877
23,30,10516.345548909228
23,31,1266.135519920393
23,32,1242.8276304590295
23,33,1793.4802763160667
23,34,3085.6231769591186
23,35,9139.40756594281
23,36,9203.041180131086
23,38,9270.620901335502
23,39,2451.914292493524
23,40,3991.040625570481
23,42,4662.950822007139
23,44,8484.656143049757
23,45,7840.225383010884
23,46,8923.18012621541
23,47,3370.801238484906
23,48,3436.0784809917527
23,49,4264.384912959117
23,50,3822.5338830968312
23,51,4290.578564781364
23,52,5447.411253768728
23,53,6514.063906432573
23,54,8433.234790858382
23,55,3905.1438185721495
23,56,4413.217540499074
23,57,5253.443798302147
23,58,5010.97405061781
23,59,5900.7791303588465
23,60,6006.899498116529
23,61,7035.370319836266
23,62,8619.513114601381
24,25,1039.6114338102805
24,26,1950.0161632323855
24,27,3453.5632006668816
24,28,4598.055831917717
24,29,5656.728012349006
24,30,6444.965869727132
24,31,5287.334563697926
24,32,6198.85677679382
24,33,6885.8299167114465
24,34,8177.972817354503
24,35,4285.553697028719
24,36,4381.219840517749
24,38,6439.797340700649
24,39,6616.6105995172
24,40,8280.536101738526
24,42,8293.172986423948
24,44,4501.310945102252
24,45,5912.423416693149
24,46,6995.378159897675
24,47,7034.842533506233
24,48,7725.573957159796
24,49,8553.880389127164
24,50,8294.21157600903
24,51,7326.98147867901
24,52,6656.970731286475
24,53,5000.373463232543
24,54,6689.305546749448
24,55,8117.212897792185
24,56,8702.713016667118
24,57,9046.853180433782
24,58,9112.860686974222
24,59,6984.233000933161
24,60,7007.933516192853
24,61,6305.156032264999
24,62,7391.391157163798
25,26,1045.8948950544143
25,27,2549.441932488909
25,28,3693.9345637397455
25,29,4752.60674417103
25,30,5540.844601549155
25,31,6045.467038829424
25,32,6956.989251925319
25,33,7643.962391842945
25,34,8560.127395266598
25,35,3447.1461694729082
25,36,3477.098572339776
25,38,5535.676072522679
25,39,7374.743074648699
25,40,9038.668576870019
25,42,7479.858286230603
25,44,3638.3173295073075
25,45,5049.429801098208
25,46,6132.384544302734
25,47,7787.242948822214
25,48,8483.706432291296
25,49,8382.705087266973
25,50,7480.896875815689
25,51,6513.666778485667
25,52,5843.656031093132
25,53,4187.0587630392
25,54,5826.311931154507
25,55,8869.613313108164
25,56,9460.845491798615
25,57,8233.53848024044
25,58,8297.313317204695
25,59,6168.685631163635
25,60,6194.61881599951
25,61,5442.162416670059
25,62,6528.397541568857
26,27,1509.3599618483906
26,28,2653.8525930992305
26,29,3712.524773530515
26,30,4500.762630908641
26,31,6966.822426148273
26,32,7878.344639244167
26,33,8565.31777916179
26,34,8081.253297857739
26,35,2407.064198832389
26,36,2437.016601699256
26,38,4495.5941018821595
26,39,8296.098461967547
26,40,9497.84216252915
26,42,7000.984188821746
26,44,3153.778664366094
26,45,4564.891135956996
26,46,5647.845879161521
26,47,8700.923546533131
26,48,8870.00476666125
26,49,7903.830989858115
26,50,7002.022778406832
26,51,6034.79268107681
26,52,5364.781933684275
26,53,3708.184665630343
26,54,5341.773266013294
26,55,9782.87805184712
26,56,9208.020309227148
26,57,7754.664382831585
26,58,7812.774652063483
26,59,5684.146966022422
26,60,5715.744718590653
26,61,4957.623751528846
26,62,6043.858876427643
27,28,1510.850366449823
27,29,2569.522546881111
27,30,3357.760404259234
27,31,8470.369463582765
27,32,9381.891676678662
27,33,8570.359806785982
27,34,8007.134534838218
27,35,989.6514239933089
27,36,1019.6038268601778
27,38,3352.5918752327557
27,39,9799.645499402035
27,40,9423.72339950963
27,42,6926.865425802225
27,44,3051.6575440770657
27,45,3669.5138871343725
27,46,4653.266788416067
27,47,9823.574444399976
27,48,8795.88600364173
27,49,7829.712226838593
27,50,6927.904015387311
27,51,5960.6739180572895
27,52,5290.663170664754
27,53,3634.065902610822
27,54,4554.560567642153
27,55,9708.7592888276
27,56,9133.901546207628
27,57,7680.545619812064
27,58,7743.864679450334
27,59,5615.236993409273
27,60,5641.625955571132
27,61,4888.713778915697
27,62,5668.059967028002
28,29,1770.0882870423404
28,30,2558.3261444204636
28,31,9614.862094833607
28,32,9338.388680245898
28,33,8538.340311626105
28,34,8102.982571049419
28,35,2137.448722336808
28,36,1590.495147703483
28,38,2330.511413569886
28,39,9669.84721627183
28,40,9179.395280825951
28,42,7100.945538976112
28,44,4199.454842420564
28,45,2647.4334254715022
28,46,3631.1863267532012
28,47,9579.246325716293
28,48,8551.557884958047
28,49,7585.3841081549135
28,50,6683.575896703632
28,51,6134.754031231177
28,52,5464.743283838641
28,53,3808.146015784709
28,54,3532.480105979282
28,55,9464.431170143916
28,56,8889.57342752395
28,57,7436.106482108424
28,58,7165.227135469756
28,59,5036.599449428695
28,60,5232.463624974146
28,61,4408.690473598197
28,62,4645.9795053651305
29,30,1221.2775311332598
29,31,10061.327224623645
29,32,9314.767085451445
29,33,8511.77701673747
29,34,7948.551744789707
29,35,3235.8710938157055
29,36,2635.722898836942
29,38,1044.979351263274
29,39,9646.225621477377
29,40,9155.773686031498
29,42,6868.282635753714
29,44,4364.02029974026
